# spatial freqs [1/mm], spectrum [a.u.]
-1.630000000000000000e+02,1.356709104617132844e-01
-1.620000000000000000e+02,1.660054806754254764e-01
-1.610000000000000000e+02,1.384824190456222237e-01
-1.600000000000000000e+02,1.696576878523036180e-01
-1.590000000000000000e+02,1.496214502280915348e-01
-1.580000000000000000e+02,1.494730142591809419e-01
-1.570000000000000000e+02,1.304230553978263929e-01
-1.560000000000000000e+02,1.772861159932974107e-01
-1.550000000000000000e+02,1.493742255040588496e-01
-1.540000000000000000e+02,1.835004044329285322e-01
-1.530000000000000000e+02,1.641736899309796938e-01
-1.520000000000000000e+02,2.029322797864356320e-01
-1.510000000000000000e+02,1.686545400339283240e-01
-1.500000000000000000e+02,1.906640132093800621e-01
-1.490000000000000000e+02,1.690227117194706974e-01
-1.480000000000000000e+02,2.210200917381028307e-01
-1.470000000000000000e+02,1.935825223111821702e-01
-1.460000000000000000e+02,2.482635216999523609e-01
-1.450000000000000000e+02,2.115531757868112650e-01
-1.440000000000000000e+02,2.569152698107532995e-01
-1.430000000000000000e+02,2.476619797032688086e-01
-1.420000000000000000e+02,2.247815535382983454e-01
-1.410000000000000000e+02,2.413510444605364569e-01
-1.400000000000000000e+02,2.598422328288086947e-01
-1.390000000000000000e+02,2.255434773692469308e-01
-1.380000000000000000e+02,2.709365294029509319e-01
-1.370000000000000000e+02,2.565073221750439614e-01
-1.360000000000000000e+02,2.935639325302240588e-01
-1.350000000000000000e+02,2.989405384754129091e-01
-1.340000000000000000e+02,2.618218128288000712e-01
-1.330000000000000000e+02,2.852116305893014347e-01
-1.320000000000000000e+02,2.536289574519257073e-01
-1.310000000000000000e+02,3.448930942411547185e-01
-1.300000000000000000e+02,2.585575843009723096e-01
-1.290000000000000000e+02,3.040295647839864612e-01
-1.280000000000000000e+02,3.187040835991343801e-01
-1.270000000000000000e+02,3.117569565162393030e-01
-1.260000000000000000e+02,3.096699291671632381e-01
-1.250000000000000000e+02,2.490821655683850555e-01
-1.240000000000000000e+02,3.353277507844891758e-01
-1.230000000000000000e+02,2.766482648489112517e-01
-1.220000000000000000e+02,3.179907927218588171e-01
-1.210000000000000000e+02,2.644298289480647712e-01
-1.200000000000000000e+02,3.004167540723086671e-01
-1.190000000000000000e+02,3.322010552888956525e-01
-1.180000000000000000e+02,3.129668803803395960e-01
-1.170000000000000000e+02,3.206364234426720139e-01
-1.160000000000000000e+02,3.193462833191259564e-01
-1.150000000000000000e+02,2.745003452875650063e-01
-1.140000000000000000e+02,3.297867817608308716e-01
-1.130000000000000000e+02,3.087234317855768739e-01
-1.120000000000000000e+02,3.601565261187485989e-01
-1.110000000000000000e+02,3.444420832936958554e-01
-1.100000000000000000e+02,3.623941794731896371e-01
-1.090000000000000000e+02,3.302697194366598366e-01
-1.080000000000000000e+02,3.997120743542092458e-01
-1.070000000000000000e+02,3.913632544300904570e-01
-1.060000000000000000e+02,4.540702912566783045e-01
-1.050000000000000000e+02,5.279400494525513521e-01
-1.040000000000000000e+02,4.613900639730760256e-01
-1.030000000000000000e+02,4.667624656010850859e-01
-1.020000000000000000e+02,5.637248457200901841e-01
-1.010000000000000000e+02,5.640238284903770216e-01
-1.000000000000000000e+02,6.891078948117907998e-01
-9.900000000000000000e+01,6.145202944755336905e-01
-9.800000000000000000e+01,6.256773965825658257e-01
-9.700000000000000000e+01,8.633919946181397576e-01
-9.600000000000000000e+01,8.481425082123661419e-01
-9.500000000000000000e+01,7.735406292328943501e-01
-9.400000000000000000e+01,8.440265136202119711e-01
-9.300000000000000000e+01,9.195377754999803921e-01
-9.200000000000000000e+01,8.950913763292553949e-01
-9.100000000000000000e+01,9.319370555771095965e-01
-9.000000000000000000e+01,1.322856469634060561e+00
-8.900000000000000000e+01,1.356756905323584839e+00
-8.800000000000000000e+01,1.284814667889875084e+00
-8.700000000000000000e+01,1.370214378000503386e+00
-8.600000000000000000e+01,1.568168275584550297e+00
-8.500000000000000000e+01,1.238113573480424501e+00
-8.400000000000000000e+01,1.538439122601734654e+00
-8.300000000000000000e+01,1.707031846757255389e+00
-8.200000000000000000e+01,1.780649337971872193e+00
-8.100000000000000000e+01,1.771384913307180620e+00
-8.000000000000000000e+01,1.666762828624167803e+00
-7.900000000000000000e+01,2.021885778189461913e+00
-7.800000000000000000e+01,1.881856996310804719e+00
-7.700000000000000000e+01,2.047857741506385665e+00
-7.600000000000000000e+01,2.191821196969240049e+00
-7.500000000000000000e+01,2.176201109173497183e+00
-7.400000000000000000e+01,2.171230209585816695e+00
-7.300000000000000000e+01,2.385829297357525469e+00
-7.200000000000000000e+01,2.594017655082760054e+00
-7.100000000000000000e+01,2.535011565858518168e+00
-7.000000000000000000e+01,2.429875636336848110e+00
-6.900000000000000000e+01,2.767075751714113352e+00
-6.800000000000000000e+01,2.927813220517919923e+00
-6.700000000000000000e+01,3.235963179943458723e+00
-6.600000000000000000e+01,3.401934198907490714e+00
-6.500000000000000000e+01,3.042777307641904017e+00
-6.400000000000000000e+01,3.452337909722080322e+00
-6.300000000000000000e+01,3.356651930050973842e+00
-6.200000000000000000e+01,3.318871191552732913e+00
-6.100000000000000000e+01,3.264050057829487095e+00
-6.000000000000000000e+01,3.921143589064192803e+00
-5.900000000000000000e+01,3.368127732074277958e+00
-5.800000000000000000e+01,3.884038867906704606e+00
-5.700000000000000000e+01,3.560322878755763032e+00
-5.600000000000000000e+01,4.329854468139739510e+00
-5.500000000000000000e+01,4.447297196685183529e+00
-5.400000000000000000e+01,4.985324299033445428e+00
-5.300000000000000000e+01,4.580977804489800853e+00
-5.200000000000000000e+01,4.465117077196619988e+00
-5.100000000000000000e+01,4.567656494680183421e+00
-5.000000000000000000e+01,4.492752083240958427e+00
-4.900000000000000000e+01,5.040754780256404111e+00
-4.800000000000000000e+01,5.025957267002608475e+00
-4.700000000000000000e+01,5.169860285128881294e+00
-4.600000000000000000e+01,5.335994584435776567e+00
-4.500000000000000000e+01,5.527383635804109296e+00
-4.400000000000000000e+01,5.550147472573932816e+00
-4.300000000000000000e+01,5.542299160219328336e+00
-4.200000000000000000e+01,5.981003741150016317e+00
-4.100000000000000000e+01,6.326929933316925769e+00
-4.000000000000000000e+01,6.875389985761009015e+00
-3.900000000000000000e+01,5.722819203502147900e+00
-3.800000000000000000e+01,6.575735013693704722e+00
-3.700000000000000000e+01,6.307323233856563682e+00
-3.600000000000000000e+01,6.204926350539119895e+00
-3.500000000000000000e+01,6.516515502009097460e+00
-3.400000000000000000e+01,5.548282098879144364e+00
-3.300000000000000000e+01,7.325543684627254137e+00
-3.200000000000000000e+01,7.313659913901389586e+00
-3.100000000000000000e+01,7.294006228126521663e+00
-3.000000000000000000e+01,6.161991398239566209e+00
-2.900000000000000000e+01,6.642093631640025642e+00
-2.800000000000000000e+01,5.958322570888540781e+00
-2.700000000000000000e+01,7.283540731214440456e+00
-2.600000000000000000e+01,8.009520360342644807e+00
-2.500000000000000000e+01,7.901107167727575487e+00
-2.400000000000000000e+01,8.297413454770300234e+00
-2.300000000000000000e+01,7.402052717079917521e+00
-2.200000000000000000e+01,7.090553306577436210e+00
-2.100000000000000000e+01,8.149585548947412050e+00
-2.000000000000000000e+01,6.752586617282426040e+00
-1.900000000000000000e+01,9.455961095643962366e+00
-1.800000000000000000e+01,7.091843148905288885e+00
-1.700000000000000000e+01,7.903506126442173318e+00
-1.600000000000000000e+01,7.931262282674618191e+00
-1.500000000000000000e+01,8.240812453719062347e+00
-1.400000000000000000e+01,9.142010419122259535e+00
-1.300000000000000000e+01,1.182311510099067142e+01
-1.200000000000000000e+01,1.012479574700036444e+01
-1.100000000000000000e+01,1.352848427618773464e+01
-1.000000000000000000e+01,1.391546602940859501e+01
-9.000000000000000000e+00,2.039711741730318195e+01
-8.000000000000000000e+00,2.003225177581023786e+01
-7.000000000000000000e+00,2.995548369312295378e+01
-6.000000000000000000e+00,3.854884279971026473e+01
-5.000000000000000000e+00,5.383493467280342060e+01
-4.000000000000000000e+00,7.156368527950958480e+01
-3.000000000000000000e+00,1.536837616997759142e+02
-2.000000000000000000e+00,1.391808294774277499e+02
-1.000000000000000000e+00,9.482024902801665434e+00
0.000000000000000000e+00,3.724957074132096757e+00
1.000000000000000000e+00,1.324827642762473801e+01
2.000000000000000000e+00,1.464957963009687205e+02
3.000000000000000000e+00,1.483002531653589244e+02
4.000000000000000000e+00,6.951180301251906712e+01
5.000000000000000000e+00,5.280526972449901280e+01
6.000000000000000000e+00,3.817905072427717528e+01
7.000000000000000000e+00,2.907540704165797862e+01
8.000000000000000000e+00,2.009173184949137436e+01
9.000000000000000000e+00,2.001985694353973599e+01
1.000000000000000000e+01,1.385503251777972444e+01
1.100000000000000000e+01,1.330522475764363044e+01
1.200000000000000000e+01,1.017707723428400080e+01
1.300000000000000000e+01,1.175445355121895474e+01
1.400000000000000000e+01,9.048777316418217254e+00
1.500000000000000000e+01,8.165051744055006111e+00
1.600000000000000000e+01,8.012738847487272054e+00
1.700000000000000000e+01,7.756323765819408855e+00
1.800000000000000000e+01,7.263958478514209283e+00
1.900000000000000000e+01,9.372627796976164660e+00
2.000000000000000000e+01,6.717066832376481500e+00
2.100000000000000000e+01,8.197962429137653828e+00
2.200000000000000000e+01,7.013265780665424387e+00
2.300000000000000000e+01,7.484083911069880912e+00
2.400000000000000000e+01,8.303217772857461654e+00
2.500000000000000000e+01,7.869590812804821311e+00
2.600000000000000000e+01,8.040274176424341945e+00
2.700000000000000000e+01,7.155617782512952552e+00
